,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
237,0.132,0.156,0.438,0.606,2
238,0.168,0.17400000000000002,0.252,0.672,2
239,0.5640000000000001,0.372,0.774,0.774,0
240,0.48,0.33,0.36,0.744,3
241,0.132,0.156,0.39,0.426,2
242,0.336,0.258,0.48,0.744,3
243,0.336,0.258,0.396,0.66,3
244,0.132,0.156,0.33,0.45,2
245,0.336,0.258,0.48,0.6,2
246,0.48,0.33,0.384,0.8160000000000001,3
247,0.48,0.33,0.396,0.684,3
248,0.336,0.258,0.48,0.444,2
249,0.336,0.258,0.744,0.552,1
250,0.336,0.258,0.636,0.432,1
251,0.252,0.222,0.462,0.17400000000000002,2
252,0.168,0.18,0.42,0.6,2
253,0.228,0.21,0.21,0.21,2
254,0.588,0.39,0.39,0.726,3
255,0.42,0.306,0.6900000000000001,0.426,1
256,0.216,0.20400000000000001,0.34800000000000003,0.24,2
257,0.40800000000000003,0.3,0.708,0.5760000000000001,1
258,0.3,0.246,0.714,0.21,1
259,0.336,0.27,0.492,0.192,2
260,0.132,0.168,0.402,0.654,2
261,0.132,0.168,0.426,0.63,2
262,0.468,0.342,0.81,0.438,1
263,0.216,0.216,0.312,0.36,2
264,0.384,0.3,0.312,0.636,3
265,0.372,0.294,0.426,0.47400000000000003,2
266,0.336,0.276,0.588,0.6960000000000001,3
267,0.216,0.216,0.504,0.516,2
268,0.168,0.192,0.132,0.468,2
269,0.648,0.432,0.804,0.6,1
270,0.228,0.222,0.402,0.714,2
271,0.168,0.192,0.324,0.40800000000000003,2
272,0.252,0.24,0.27,0.642,2
273,0.132,0.18,0.402,0.426,2
274,0.468,0.34800000000000003,0.33,0.606,3
275,0.3,0.264,0.15,0.642,2
276,0.516,0.372,0.678,0.27,1
277,0.264,0.246,0.624,0.276,2
278,0.504,0.366,0.34800000000000003,0.648,3
279,0.612,0.42,0.8220000000000001,0.87,0
280,0.42,0.324,0.426,0.606,3
281,0.384,0.306,0.648,0.516,1
282,0.384,0.306,0.192,0.216,2
283,0.3,0.264,0.7020000000000001,0.41400000000000003,1
284,0.168,0.198,0.108,0.096,2
285,0.168,0.198,0.096,0.252,2
286,0.552,0.39,0.8160000000000001,0.396,1
287,0.252,0.24,0.222,0.498,2
288,0.34800000000000003,0.28800000000000003,0.6900000000000001,0.534,1
289,0.252,0.24,0.5700000000000001,0.126,2
290,0.324,0.276,0.258,0.41400000000000003,2
291,0.216,0.222,0.504,0.14400000000000002,2
292,0.3,0.264,0.606,0.558,1
293,0.336,0.28200000000000003,0.552,0.588,2
294,0.252,0.24,0.51,0.126,2
295,0.444,0.336,0.354,0.642,3
296,0.3,0.264,0.41400000000000003,0.558,2
297,0.084,0.162,0.258,0.558,2
298,0.36,0.3,0.456,0.672,3
299,0.14400000000000002,0.192,0.5760000000000001,0.276,2
300,0.264,0.252,0.132,0.6,2
301,0.3,0.27,0.378,0.378,2
302,0.624,0.432,0.852,0.708,0
303,0.132,0.186,0.114,0.426,2
304,0.324,0.28200000000000003,0.498,0.438,2
305,0.3,0.27,0.402,0.75,3
306,0.36,0.3,0.28800000000000003,0.66,3
307,0.252,0.246,0.654,0.606,1
308,0.8280000000000001,0.534,0.726,0.738,0
309,0.3,0.27,0.426,0.582,2
310,0.0,0.12,0.40800000000000003,0.18,2
311,0.252,0.246,0.21,0.294,2
312,0.252,0.252,0.642,0.33,2
313,0.3,0.276,0.606,0.582,1
314,0.6,0.426,0.876,0.864,0
315,0.20400000000000001,0.228,0.486,0.5700000000000001,2
316,0.3,0.276,0.246,0.654,2
317,0.132,0.192,0.294,0.594,2
318,0.744,0.498,0.372,0.804,3
319,0.336,0.294,0.20400000000000001,0.636,2
320,0.336,0.294,0.516,0.252,2
321,0.216,0.234,0.168,0.34800000000000003,2
322,0.276,0.264,0.654,0.45,1
323,0.42,0.336,0.486,0.81,3
324,0.216,0.234,0.168,0.6,2
325,0.312,0.28200000000000003,0.72,0.516,1
326,0.228,0.24,0.354,0.21,2
327,0.252,0.252,0.534,0.15,2
328,0.252,0.252,0.486,0.45,2
329,0.48,0.366,0.648,0.3,1
330,0.5640000000000001,0.40800000000000003,0.858,0.798,0
331,0.3,0.276,0.162,0.654,2
332,0.336,0.3,0.384,0.672,3
333,0.336,0.3,0.6960000000000001,0.48,1
334,0.34800000000000003,0.306,0.774,0.426,1
335,0.384,0.324,0.312,0.36,2
336,0.396,0.33,0.774,0.41400000000000003,1
337,0.3,0.28200000000000003,0.306,0.726,3
338,0.3,0.28200000000000003,0.6900000000000001,0.402,1
339,0.3,0.28200000000000003,0.45,0.594,2
340,0.3,0.28200000000000003,0.162,0.51,2
341,0.216,0.24,0.66,0.6960000000000001,1
342,0.216,0.24,0.636,0.456,2
343,0.084,0.17400000000000002,0.27,0.054,2
344,0.3,0.28200000000000003,0.33,0.33,2
345,0.42,0.342,0.222,0.306,2
346,0.552,0.40800000000000003,0.276,0.34800000000000003,2
347,0.588,0.426,0.87,0.498,1
348,0.132,0.198,0.318,0.27,2
349,0.42,0.342,0.402,0.318,2
350,0.216,0.24,0.624,0.24,2
351,0.252,0.258,0.606,0.6900000000000001,3
352,0.468,0.366,0.51,0.546,3
353,0.06,0.162,0.378,0.558,2
354,0.28800000000000003,0.276,0.468,0.14400000000000002,2
355,0.432,0.34800000000000003,0.34800000000000003,0.78,3
356,0.768,0.516,0.468,0.612,3
357,0.216,0.24,0.384,0.5640000000000001,2
358,0.456,0.36,0.504,0.624,3
359,0.612,0.438,0.582,0.498,1
360,0.336,0.3,0.468,0.528,2
361,0.864,0.5700000000000001,0.8160000000000001,0.852,0
362,0.6,0.438,0.78,0.648,1
363,0.312,0.294,0.744,0.732,1
364,0.468,0.372,0.27,0.366,2
365,0.228,0.252,0.546,0.7020000000000001,3
366,0.528,0.402,0.588,0.636,3
367,0.228,0.252,0.378,0.186,2
368,0.42,0.34800000000000003,0.738,0.486,1
369,0.384,0.33,0.192,0.612,2
370,0.42,0.34800000000000003,0.534,0.798,3
371,0.228,0.252,0.426,0.498,2
372,0.6960000000000001,0.486,0.732,0.768,0
373,0.048,0.162,0.6,0.456,2
374,0.228,0.252,0.438,0.5700000000000001,2
375,0.132,0.20400000000000001,0.498,0.606,2
376,0.588,0.432,0.342,0.366,2
377,0.228,0.252,0.654,0.306,2
378,0.24,0.258,0.66,0.24,2
379,0.24,0.258,0.468,0.66,2
380,0.36,0.318,0.34800000000000003,0.552,2
381,0.168,0.222,0.14400000000000002,0.34800000000000003,2
382,0.168,0.222,0.34800000000000003,0.66,2
383,0.552,0.41400000000000003,0.312,0.864,3
384,0.168,0.222,0.34800000000000003,0.216,2
385,0.636,0.456,0.47400000000000003,0.87,3
386,0.48,0.378,0.5640000000000001,0.636,3
387,0.6,0.438,0.54,0.684,3
388,0.54,0.40800000000000003,0.378,0.51,3
389,0.42,0.34800000000000003,0.438,0.41400000000000003,2
390,0.168,0.222,0.34800000000000003,0.14400000000000002,2
391,0.168,0.222,0.36,0.468,2
392,0.42,0.34800000000000003,0.402,0.582,3
393,0.552,0.41400000000000003,0.876,0.804,0
394,0.42,0.34800000000000003,0.462,0.51,2
395,0.5640000000000001,0.42,0.63,0.39,1
396,0.42,0.34800000000000003,0.714,0.786,3
397,0.912,0.594,0.588,0.456,0
398,0.42,0.34800000000000003,0.486,0.786,3
399,0.42,0.34800000000000003,0.28200000000000003,0.366,2
400,0.672,0.47400000000000003,0.672,0.912,0
401,0.492,0.384,0.27,0.6900000000000001,3
402,0.48,0.378,0.24,0.72,3
403,0.48,0.378,0.72,0.684,1
404,0.516,0.396,0.774,0.462,1
405,0.756,0.516,0.402,0.882,3
406,0.42,0.34800000000000003,0.258,0.582,2
407,0.78,0.528,0.498,0.402,1
408,0.3,0.28800000000000003,0.47400000000000003,0.28200000000000003,2
409,0.42,0.34800000000000003,0.306,0.546,2
410,0.42,0.34800000000000003,0.582,0.786,3
411,0.312,0.294,0.396,0.34800000000000003,2
412,0.552,0.41400000000000003,0.28800000000000003,0.84,3
413,0.252,0.264,0.462,0.17400000000000002,2
414,0.312,0.294,0.384,0.48,2
415,0.252,0.264,0.28200000000000003,0.294,2
416,0.252,0.264,0.522,0.27,2
417,0.252,0.264,0.666,0.63,1
418,0.252,0.264,0.606,0.28200000000000003,2
419,0.732,0.504,0.882,0.6900000000000001,0
420,0.252,0.264,0.522,0.726,3
421,0.252,0.264,0.462,0.606,2
422,0.252,0.264,0.198,0.27,2
423,0.252,0.264,0.15,0.594,2
424,0.66,0.468,0.774,0.678,0
425,0.708,0.492,0.486,0.726,3
426,0.34800000000000003,0.312,0.6900000000000001,0.714,1
427,0.312,0.294,0.336,0.324,2
428,0.768,0.522,0.5640000000000001,0.84,0
429,0.34800000000000003,0.312,0.558,0.714,3
430,0.084,0.18,0.366,0.126,2
431,0.34800000000000003,0.312,0.738,0.21,1
432,0.528,0.402,0.6,0.372,1
433,0.54,0.40800000000000003,0.558,0.426,1
434,0.084,0.18,0.114,0.558,2
435,0.456,0.366,0.492,0.372,2
436,0.312,0.294,0.336,0.504,2
437,0.312,0.294,0.396,0.492,2
438,0.504,0.39,0.684,0.684,1
439,0.54,0.40800000000000003,0.738,0.618,1
440,0.552,0.41400000000000003,0.552,0.8280000000000001,3
441,0.34800000000000003,0.312,0.714,0.342,1
442,0.396,0.336,0.246,0.774,3
443,0.6,0.438,0.468,0.804,3
444,0.48,0.378,0.624,0.756,3
445,0.552,0.41400000000000003,0.276,0.54,3
446,0.396,0.336,0.678,0.51,1
447,0.276,0.276,0.138,0.462,2
448,0.34800000000000003,0.312,0.5700000000000001,0.186,2
449,0.504,0.39,0.552,0.6960000000000001,3
450,0.432,0.354,0.456,0.792,3
451,0.588,0.432,0.726,0.762,0
452,0.336,0.306,0.5640000000000001,0.396,2
453,0.336,0.306,0.3,0.684,3
454,0.468,0.372,0.75,0.6900000000000001,1
455,0.336,0.306,0.228,0.528,2
456,0.504,0.39,0.336,0.492,2
457,0.336,0.306,0.456,0.492,2
458,0.504,0.39,0.84,0.492,1
459,0.336,0.306,0.624,0.684,3
460,0.6960000000000001,0.486,0.552,0.504,1
461,0.552,0.41400000000000003,0.756,0.804,0
462,0.384,0.33,0.42,0.528,2
463,0.516,0.396,0.834,0.642,1
464,0.384,0.33,0.744,0.72,1
465,0.396,0.336,0.47400000000000003,0.798,3
466,0.28800000000000003,0.28200000000000003,0.336,0.48,2
467,0.336,0.306,0.672,0.444,1
468,0.336,0.306,0.168,0.624,2
469,0.516,0.396,0.654,0.342,1
470,0.336,0.306,0.18,0.72,3
471,0.336,0.306,0.516,0.66,3
472,0.516,0.396,0.654,0.546,1
473,0.432,0.354,0.804,0.66,1
474,0.768,0.522,0.708,0.9480000000000001,0
475,0.648,0.462,0.8160000000000001,0.636,0
476,0.648,0.462,0.324,0.84,3
477,0.612,0.444,0.582,0.378,1
478,0.432,0.354,0.396,0.396,2
479,0.552,0.41400000000000003,0.3,0.672,3
480,0.156,0.216,0.522,0.522,2
481,0.588,0.432,0.39,0.438,3
482,0.384,0.33,0.708,0.624,1
483,0.468,0.372,0.6900000000000001,0.486,1
484,0.468,0.372,0.834,0.378,1
485,0.6,0.438,0.708,0.516,1
486,0.444,0.36,0.306,0.7020000000000001,3
487,0.636,0.456,0.582,0.342,1
488,0.468,0.372,0.678,0.27,1
489,0.468,0.372,0.762,0.714,1
490,0.516,0.396,0.486,0.354,1
491,0.468,0.372,0.75,0.27,1
492,0.468,0.372,0.774,0.7020000000000001,1
493,0.468,0.372,0.426,0.558,3
494,0.468,0.372,0.51,0.726,3
495,0.636,0.456,0.666,0.354,1
496,0.468,0.372,0.378,0.5700000000000001,3
497,0.384,0.33,0.672,0.20400000000000001,1
498,0.5640000000000001,0.42,0.45,0.462,3
499,0.468,0.372,0.594,0.762,3
500,0.384,0.33,0.228,0.708,3
501,0.468,0.372,0.6900000000000001,0.738,3
502,0.54,0.40800000000000003,0.642,0.378,1
503,0.468,0.372,0.738,0.342,1
504,0.516,0.396,0.51,0.258,1
505,0.516,0.396,0.774,0.63,1
506,0.444,0.36,0.426,0.642,3
507,0.468,0.372,0.75,0.366,1
508,0.468,0.372,0.366,0.426,2
509,0.552,0.41400000000000003,0.792,0.40800000000000003,1
510,0.3,0.28800000000000003,0.17400000000000002,0.726,3
511,0.3,0.28800000000000003,0.426,0.39,2
512,0.3,0.28800000000000003,0.41400000000000003,0.294,2
513,0.3,0.28800000000000003,0.186,0.6900000000000001,2
514,0.3,0.28800000000000003,0.63,0.15,2
515,0.444,0.36,0.762,0.726,1
516,0.3,0.28800000000000003,0.294,0.534,2
517,0.3,0.28800000000000003,0.306,0.378,2
518,0.792,0.534,0.552,0.912,0
519,0.384,0.33,0.552,0.40800000000000003,2
520,0.384,0.33,0.54,0.6960000000000001,3
521,0.3,0.28800000000000003,0.558,0.726,3
522,0.3,0.28800000000000003,0.306,0.738,3
523,0.5760000000000001,0.426,0.624,0.588,1
524,0.156,0.216,0.246,0.198,2
525,0.40800000000000003,0.342,0.276,0.36,2
526,0.552,0.41400000000000003,0.66,0.636,1
527,0.624,0.45,0.84,0.384,1
528,0.216,0.246,0.3,0.5760000000000001,2
529,0.216,0.246,0.36,0.216,2
530,0.216,0.246,0.432,0.6960000000000001,2
531,0.216,0.246,0.636,0.264,2
532,0.3,0.28800000000000003,0.462,0.402,2
533,0.216,0.246,0.132,0.20400000000000001,2
534,0.216,0.246,0.156,0.54,2
535,0.216,0.246,0.588,0.708,3
536,0.216,0.246,0.708,0.28800000000000003,1
537,0.3,0.28800000000000003,0.27,0.41400000000000003,2
538,0.3,0.28800000000000003,0.258,0.294,2
539,0.672,0.47400000000000003,0.612,0.648,3
540,0.624,0.45,0.9,0.336,1
541,0.40800000000000003,0.342,0.528,0.708,3
542,0.40800000000000003,0.342,0.624,0.492,1
543,0.624,0.45,0.492,0.636,3
544,0.396,0.336,0.606,0.45,1
545,0.84,0.558,0.588,0.96,0
546,0.132,0.20400000000000001,0.27,0.138,2
547,0.312,0.294,0.312,0.324,2
548,0.384,0.33,0.252,0.78,3
549,0.48,0.384,0.552,0.264,1
550,0.216,0.252,0.396,0.108,2
551,0.48,0.384,0.444,0.252,2
552,0.28800000000000003,0.28800000000000003,0.14400000000000002,0.732,3
553,0.216,0.252,0.228,0.276,2
554,0.528,0.40800000000000003,0.324,0.42,2
555,0.252,0.27,0.198,0.234,2
556,0.252,0.27,0.47400000000000003,0.258,2
557,0.252,0.27,0.378,0.678,2
558,0.708,0.498,0.9540000000000001,0.438,1
559,0.42,0.354,0.642,0.45,1
560,0.336,0.312,0.20400000000000001,0.42,2
561,0.336,0.312,0.768,0.20400000000000001,1
562,0.42,0.354,0.762,0.39,1
563,0.384,0.336,0.34800000000000003,0.708,3
564,0.516,0.402,0.354,0.354,2
565,0.3,0.294,0.714,0.654,1
566,0.132,0.21,0.642,0.47400000000000003,2
567,0.444,0.366,0.486,0.33,2
568,0.132,0.21,0.198,0.21,2
569,0.34800000000000003,0.318,0.47400000000000003,0.258,2
570,0.396,0.342,0.654,0.546,1
571,0.468,0.378,0.28200000000000003,0.63,3
572,0.084,0.186,0.114,0.342,2
573,0.468,0.378,0.39,0.426,2
574,0.384,0.336,0.756,0.3,1
575,0.396,0.342,0.678,0.318,1
576,0.372,0.33,0.5700000000000001,0.714,3
577,0.312,0.3,0.552,0.228,2
578,0.336,0.318,0.6960000000000001,0.216,1
579,0.504,0.402,0.28800000000000003,0.252,2
580,0.228,0.264,0.294,0.126,2
581,0.312,0.306,0.756,0.516,1
582,0.528,0.41400000000000003,0.624,0.636,1
583,0.5760000000000001,0.438,0.528,0.528,3
584,0.672,0.486,0.40800000000000003,0.912,3
585,0.42,0.36,0.546,0.762,3
586,0.20400000000000001,0.252,0.666,0.33,2
587,0.42,0.36,0.222,0.546,2
588,0.612,0.456,0.378,0.8220000000000001,3
589,0.384,0.342,0.468,0.78,3
590,0.384,0.342,0.312,0.588,2
591,0.276,0.28800000000000003,0.546,0.45,2
592,0.42,0.36,0.594,0.234,1
593,0.384,0.342,0.384,0.552,2
594,0.252,0.276,0.666,0.7020000000000001,1
595,0.54,0.42,0.462,0.486,3
596,0.252,0.276,0.138,0.402,2
597,0.252,0.276,0.7020000000000001,0.558,1
598,0.3,0.3,0.522,0.15,2
599,0.384,0.342,0.336,0.5760000000000001,2
600,0.468,0.384,0.522,0.498,1
601,0.3,0.3,0.33,0.738,3
602,0.42,0.366,0.378,0.462,2
603,0.132,0.222,0.426,0.306,2
604,0.252,0.28200000000000003,0.51,0.27,2
605,0.252,0.28200000000000003,0.258,0.28200000000000003,2
606,0.3,0.306,0.17400000000000002,0.726,3
607,0.276,0.294,0.39,0.594,2
608,0.3,0.306,0.486,0.162,2
609,0.216,0.264,0.24,0.312,2
610,0.468,0.39,0.234,0.762,3
611,0.216,0.264,0.384,0.492,2
612,0.084,0.198,0.17400000000000002,0.47400000000000003,2
613,0.192,0.252,0.456,0.636,2
614,0.372,0.342,0.606,0.378,1
615,0.168,0.24,0.504,0.516,2
616,0.168,0.24,0.336,0.492,2
617,0.42,0.366,0.486,0.294,2
